"SMILES","CASRN","RECORDID","MOLECULEID","NAME","ARTICLEID","PAGE","TABLE","ERROR","log(IGC50-1) {measured}","UNIT {log(IGC50-1)}","log(IGC50-1) {predicted by ochem.eu/model/3 in -log(mmol/L)}","log(IGC50-1) {measured, converted}","UNIT {log(IGC50-1)}","ASNN-STDEV{log(IGC50-1) by Toxicity against T. Pyriformis}","ASNN-CORREL{log(IGC50-1) by Toxicity against T. Pyriformis}","Dataset","HALOG","MW","N","NA","NH","O","PSA","S","SaaCH","aCNOS","SaasC","SsCH3","RBONDS","SssCH2","DONORS","SsNH2","SsNH2(al)","SsssCH","SsOH","SsOH(alc)","SssssC","SsNH2(ar)","ACCEPTORS","SssO","SsOH(phen)","SsCl","SdCH2","SdsCH","SsI","SsBr","SdO","SdO(keto)","SdO(nitro)","SdssC","StN","StsC","SsF","SdS","SsNH2(oth)","SddC","SssNH","SssNH(ar)","SaaN","SsssN","SdO(ester)","SdO(amid)","SssNH(oth)","SssS","StCH","SsSH","SdO(sulfo)","SdssS","SddssS","SdO(acid)","SssNH(al)","SaaaC","COMMENTS","INCHI_KEY"
"CCC1=CC=C(O)C=C1","123-07-9","R33920","M4171","4-Ethylphenol","A1994","-","-","-","0.21","-log(mmol/L)","0.22859999537467957","0.21","-log(mmol/L)","0.1346","0.005311","Train","0.0","122.0","0.0","9.0","10.0","1.0","20.2","0.0","7.27","6.0","1.6","2.09","1.0","1.03","1.0","0.0","0.0","0.0","8.85","0.0","0.0","0.0","0.0","0.0","8.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HXDOZKJGKXYMEW-UHFFFAOYSA"
"CCC1=CC(O)=CC=C1","620-17-7","R33921","M3927","3-ethylphenol","A1994","-","-","-","0.29","-log(mmol/L)","0.2451000064611435","0.29","-log(mmol/L)","0.1385","0.004625","Train","0.0","122.0","0.0","9.0","10.0","1.0","20.2","0.0","7.31","6.0","1.53","2.06","1.0","0.981","1.0","0.0","0.0","0.0","8.94","0.0","0.0","0.0","0.0","0.0","8.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HMNKTRSOROOSPP-UHFFFAOYSA"
"CC1=CC=CC=C1O","95-48-7","R33922","M9499","o-Cresol (2-methylphenol)","A1994","-","-","-","-0.29","-log(mmol/L)","-0.030980000272393227","-0.29","-log(mmol/L)","0.1408","0.1708","Train","0.0","108.0","0.0","8.0","8.0","1.0","20.2","0.0","7.25","6.0","1.29","1.87","0.0","0.0","1.0","0.0","0.0","0.0","8.92","0.0","0.0","0.0","0.0","0.0","8.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QWVGKYWNOKOFNN-UHFFFAOYSA"
"CCC1=CC=CC=C1O","90-00-6","R33923","M4765","2-Ethylphenol","A1994","-","-","-","0.16","-log(mmol/L)","0.21060000360012054","0.16","-log(mmol/L)","0.172","0.005311","Train","0.0","122.0","0.0","9.0","10.0","1.0","20.2","0.0","7.39","6.0","1.41","2.02","1.0","0.896","1.0","0.0","0.0","0.0","9.11","0.0","0.0","0.0","0.0","0.0","9.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","IXQGCWUGDFDQMF-UHFFFAOYSA"
"OC1=CC=CC=C1","108-95-2","R33924","M4660","Phenol","A1994","-","-","-","-0.35","-log(mmol/L)","-0.2540000081062317","-0.35","-log(mmol/L)","0.2343","0.2115","Train","0.0","94.1","0.0","7.0","6.0","1.0","20.2","0.0","8.71","6.0","0.322","0.0","0.0","0.0","1.0","0.0","0.0","0.0","8.63","0.0","0.0","0.0","0.0","0.0","8.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ISWSIDIOOBJBQZ-UHFFFAOYSA"
"OC1=CC=CC=C1CC=C","1745-81-9","R33925","M9170","2-allylphenol","A1994","-","-","-","0.33","-log(mmol/L)","0.9599999785423279","0.33","-log(mmol/L)","0.4326","0.3141","Train","0.0","134.0","0.0","10.0","10.0","1.0","20.2","0.0","7.27","6.0","1.28","0.0","2.0","0.729","1.0","0.0","0.0","0.0","9.19","0.0","0.0","0.0","0.0","0.0","9.19","0.0","3.59","1.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QIRNGVVZBINFMX-UHFFFAOYSA"
"IC1=CC=CC=C1","591-50-4","R33926","M10499","iodobenzene","A1994","-","-","-","0.36","-log(mmol/L)","0.5691999793052673","0.36","-log(mmol/L)","0.958","0.1207","Train","1.0","204.0","0.0","7.0","5.0","0.0","0.0","0.0","10.2","6.0","1.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SNHMUERNLJLMHN-UHFFFAOYSA"
"NC1=CC=C(Cl)C=C1","106-47-8","R33927","M9410","4-chloroaniline","A1994","-","-","-","0.05","-log(mmol/L)","0.14329999685287476","0.05","-log(mmol/L)","0.211","0.00174","Train","1.0","128.0","1.0","8.0","6.0","0.0","26.0","0.0","7.05","6.0","1.47","0.0","0.0","0.0","2.0","5.37","0.0","0.0","0.0","0.0","0.0","5.37","0.0","0.0","0.0","5.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QSNSCYSYFYORTR-UHFFFAOYSA"
"OCCC1=CC=C(O)C=C1","501-94-0","R33928","M13420","4-Hydroxyphenethyl alcohol","A1994","-","-","-","-0.83","-log(mmol/L)","-0.30000001192092896","-0.83","-log(mmol/L)","0.2351","0.2178","Train","0.0","138.0","0.0","10.0","10.0","2.0","40.5","0.0","6.83","6.0","1.31","0.0","2.0","0.811","2.0","0.0","0.0","0.0","17.4","8.53","0.0","0.0","0.0","0.0","8.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YCCILVSKPBXVIP-UHFFFAOYSA"
"CC1=CC(Cl)=C(N)C=C1","615-65-6","R33929","M12928","2-chloro-4-methylaniline","A1994","-","-","-","0.18","-log(mmol/L)","0.30379998683929443","0.18","-log(mmol/L)","0.25","0.1913","Train","1.0","142.0","1.0","9.0","8.0","0.0","26.0","0.0","5.58","6.0","2.41","1.98","0.0","0.0","2.0","5.46","0.0","0.0","0.0","0.0","0.0","5.46","0.0","0.0","0.0","5.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","XGYLSRFSXKAYCR-UHFFFAOYSA"
"CCCCCC1=CC(O)=CC(O)=C1","500-66-3","R33930","M4622","5-Pentylresorcinol","A1994","-","-","-","1.31","-log(mmol/L)","2.066999912261963","1.31","-log(mmol/L)","0.295","0.4501","Train","0.0","180.0","0.0","13.0","16.0","2.0","40.5","0.0","4.76","6.0","1.29","2.15","4.0","4.41","2.0","0.0","0.0","0.0","18.4","0.0","0.0","0.0","0.0","0.0","18.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","IRMPFYJSHJGOPE-UHFFFAOYSA"
"COC1=CC=CC(O)=C1","150-19-6","R33931","M436","3-Methoxyphenol","A1994","-","-","-","-0.33","-log(mmol/L)","-0.12269999831914902","-0.33","-log(mmol/L)","0.1853","0.004258","Train","0.0","124.0","0.0","9.0","8.0","2.0","29.5","0.0","6.66","6.0","0.907","1.56","1.0","0.0","1.0","0.0","0.0","0.0","8.86","0.0","0.0","0.0","1.0","4.84","8.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ASHGTJPOSUFTGB-UHFFFAOYSA"
"CCCCCCC1=C(O)C=C(O)C=C1","136-77-6","R33932","M12241","4-hexylresorcinol","A1994","-","-","-","1.8","-log(mmol/L)","2.3450000286102295","1.8","-log(mmol/L)","0.3237","0.4585","Train","0.0","194.0","0.0","14.0","18.0","2.0","40.5","0.0","4.81","6.0","1.26","2.18","5.0","5.68","2.0","0.0","0.0","0.0","18.6","0.0","0.0","0.0","0.0","0.0","18.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","WFJIVOKAWHGMBH-UHFFFAOYSA"
"CC1=CC=C(Br)C=C1","106-38-7","R33933","M13995","4-Bromotoluene","A1994","-","-","-","0.47","-log(mmol/L)","0.34060001373291016","0.47","-log(mmol/L)","0.2786","0.1734","Train","1.0","171.0","0.0","8.0","7.0","0.0","0.0","0.0","8.22","6.0","2.44","2.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ZBTMRBYMKUEVEU-UHFFFAOYSA"
"COC1=CC=C(Cl)C=C1","623-12-1","R33934","M13747","4-Chloroanisole","A1994","-","-","-","0.6","-log(mmol/L)","0.10520000010728836","0.6","-log(mmol/L)","0.2562","0.3302","Train","1.0","143.0","0.0","9.0","7.0","1.0","9.23","0.0","7.23","6.0","1.57","1.63","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.91","0.0","5.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YRGAYAGBVIXNAQ-UHFFFAOYSA"
"OC1=CC(O)=CC=C1","108-46-3","R33935","M3218","1,3-Dihydroxybenzene","A1994","-","-","-","-0.65","-log(mmol/L)","0.5770999789237976","-0.65","-log(mmol/L)","0.2544","0.2307","Train","0.0","110.0","0.0","8.0","6.0","2.0","40.5","0.0","5.85","6.0","0.176","0.0","0.0","0.0","2.0","0.0","0.0","0.0","17.3","0.0","0.0","0.0","0.0","0.0","17.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","GHMLBKRAJCXXBS-UHFFFAOYSA"
"BrC1=CC=CC=C1","108-86-1","R33936","M8977","bromobenzene","A1994","-","-","-","0.08","-log(mmol/L)","0.10939999669790268","0.08","-log(mmol/L)","0.2542","0.2351","Train","1.0","157.0","0.0","7.0","5.0","0.0","0.0","0.0","9.97","6.0","1.13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QARVLSVVCXYDNA-UHFFFAOYSA"
"OC1=CC=C(I)C=C1","540-38-5","R33937","M11943","4-Iodophenol","A1994","-","-","-","0.85","-log(mmol/L)","0.6728000044822693","0.85","-log(mmol/L)","0.4447","0.3134","Train","1.0","220.0","0.0","8.0","5.0","1.0","20.2","0.0","7.05","6.0","1.46","0.0","0.0","0.0","1.0","0.0","0.0","0.0","8.75","0.0","0.0","0.0","0.0","0.0","8.75","0.0","0.0","0.0","2.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VSMDINRNYYEDRN-UHFFFAOYSA"
"NCCC1=CC=C(Cl)C=C1","156-41-2","R33938","M10608","2(4-Chlorophenyl)ethylamine","A1994","-","-","-","0.14","-log(mmol/L)","0.3578999936580658","0.14","-log(mmol/L)","0.2476","0.09006","Train","1.0","156.0","1.0","10.0","10.0","0.0","26.0","0.0","7.75","6.0","2.02","0.0","2.0","1.62","2.0","5.37","5.37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SRXFXCKTIGELTI-UHFFFAOYSA"
"NCC1=CC=C(Cl)C=C1","104-86-9","R33939","M13647","4-Chlorobenzylamine","A1994","-","-","-","0.16","-log(mmol/L)","6.02399988565594E-4","0.16","-log(mmol/L)","0.3155","0.09492","Train","1.0","142.0","1.0","9.0","8.0","0.0","26.0","0.0","7.51","6.0","1.87","0.0","1.0","0.581","2.0","5.36","5.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YMVFJGSXZNNUDW-UHFFFAOYSA"
"NC1=C(Cl)C=C(Cl)C=C1","554-00-7","R33940","M5772","2,4-dichloroaniline","A1994","-","-","-","0.56","-log(mmol/L)","0.6115999817848206","0.56","-log(mmol/L)","0.2041","0.1503","Train","2.0","162.0","1.0","9.0","5.0","0.0","26.0","0.0","4.98","6.0","1.66","0.0","0.0","0.0","2.0","5.4","0.0","0.0","0.0","0.0","0.0","5.4","0.0","0.0","0.0","11.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","KQCMTOWTPBNWDB-UHFFFAOYSA"
"NC1=CC(Cl)=CC=C1","108-42-9","R33941","M8696","3-chloroaniline","A1994","-","-","-","0.22","-log(mmol/L)","0.031099999323487282","0.22","-log(mmol/L)","0.2272","0.00293","Train","1.0","128.0","1.0","8.0","6.0","0.0","26.0","0.0","7.11","6.0","1.39","0.0","0.0","0.0","2.0","5.37","0.0","0.0","0.0","0.0","0.0","5.37","0.0","0.0","0.0","5.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","PNPCRKVUWYDDST-UHFFFAOYSA"
"CCCCCOC1=CC=C(C=O)C=C1","5736-91-4","R33942","M13382","4-(Pentyloxy)benzaldehyde","A1994","-","-","-","1.18","-log(mmol/L)","1.0950000286102295","1.18","-log(mmol/L)","0.3072","0.04135","Train","0.0","192.0","0.0","14.0","16.0","2.0","26.3","0.0","7.19","6.0","1.53","2.17","6.0","4.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","5.49","0.0","0.0","0.0","0.834","0.0","0.0","10.4","10.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YAPVGSXODFOBBR-UHFFFAOYSA"
"CC1=CC=C(C=C1)[N+]([O-])=O","99-99-0","R33943","M14295","4-nitrotoluene","A1994","-","-","-","0.65","-log(mmol/L)","0.3677999973297119","0.65","-log(mmol/L)","0.1952","0.007601","Train","0.0","137.0","1.0","10.0","7.0","2.0","45.8","0.0","6.43","6.0","1.18","1.89","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.2","0.0","20.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ZPTVNYMJQHSSEA-UHFFFAOYSA"
"CC(C)C1=CC=C(C=O)C=C1","122-03-2","R33944","M12604","4-isopropylbenzaldehyde","A1994","-","-","-","0.67","-log(mmol/L)","0.3221000134944916","0.67","-log(mmol/L)","0.2133","0.3403","Train","0.0","148.0","0.0","11.0","12.0","1.0","17.1","0.0","7.69","6.0","2.02","4.27","2.0","0.0","0.0","0.0","0.0","0.538","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.865","0.0","0.0","10.3","10.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","WTWBUQJHJGUZCY-UHFFFAOYSA"
"CC1=C(C)C(=CC=C1)[N+]([O-])=O","83-41-0","R33945","M2949","1,2-Dimethyl-3-nitrobenzene","A1994","-","-","-","0.56","-log(mmol/L)","0.600600004196167","0.56","-log(mmol/L)","0.2481","0.0582","Train","0.0","151.0","1.0","11.0","9.0","2.0","45.8","0.0","5.07","6.0","1.9","3.62","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.8","0.0","20.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FVHAWXWFPBPFOS-UHFFFAOYSA"
"OC1=CC(Cl)=CC=C1","108-43-0","R33946","M3973","3-Chlorophenol","A1994","-","-","-","0.87","-log(mmol/L)","0.517799973487854","0.87","-log(mmol/L)","0.1839","0.2005","Train","1.0","129.0","0.0","8.0","5.0","1.0","20.2","0.0","6.47","6.0","0.766","0.0","0.0","0.0","1.0","0.0","0.0","0.0","8.73","0.0","0.0","0.0","0.0","0.0","8.73","5.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HORNXRXVQWOLPJ-UHFFFAOYSA"
"CC1=CC(=CC=C1)[N+]([O-])=O","99-08-1","R33947","M9562","3-nitrotoluene","A1994","-","-","-","0.42","-log(mmol/L)","0.41260001063346863","0.42","-log(mmol/L)","0.175","0.004487","Train","0.0","137.0","1.0","10.0","7.0","2.0","45.8","0.0","6.52","6.0","1.06","1.83","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.3","0.0","20.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QZYHIOPPLUPUJF-UHFFFAOYSA"
"CC1=CC=CC=C1[N+]([O-])=O","88-72-2","R33948","M8648","2-nitrotoluene","A1994","-","-","-","0.26","-log(mmol/L)","0.3747999966144562","0.26","-log(mmol/L)","0.1889","0.03095","Train","0.0","137.0","1.0","10.0","7.0","2.0","45.8","0.0","6.65","6.0","0.884","1.72","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.5","0.0","20.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","PLAZTCDQAHEYBI-UHFFFAOYSA"
"BrC1=CC=C(Br)C=C1","106-37-6","R33949","M10710","1,4-dibromobenzene","A1994","-","-","-","0.68","-log(mmol/L)","0.8226000070571899","0.68","-log(mmol/L)","0.3803","0.3748","Train","2.0","236.0","0.0","8.0","4.0","0.0","0.0","0.0","7.96","6.0","2.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SWJPEBQEEAHIGZ-UHFFFAOYSA"
"O=CC1=CC=CC=C1","100-52-7","R33950","M4098","benzaldehyde","A1994","-","-","-","-0.2","-log(mmol/L)","-0.28700000047683716","-0.2","-log(mmol/L)","0.2196","0.1203","Train","0.0","106.0","0.0","8.0","6.0","1.0","17.1","0.0","9.1","6.0","0.729","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.833","0.0","0.0","10.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HUMNYLRZRPPJDN-UHFFFAOYSA"
"COC1=C(O)C=CC(C=O)=C1","121-33-5","R33951","M7075","3-methoxy-4-hydroxybenzaldehyde","A1994","-","-","-","-0.03","-log(mmol/L)","0.3813000023365021","-0.03","-log(mmol/L)","0.1796","0.031","Train","0.0","152.0","0.0","11.0","8.0","3.0","46.5","0.0","4.41","6.0","0.84","1.43","2.0","0.0","1.0","0.0","0.0","0.0","9.09","0.0","0.0","0.0","2.0","4.78","9.09","0.0","0.0","0.696","0.0","0.0","10.2","10.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","MWOOGOJBHIARFG-UHFFFAOYSA"
"OC1=C(Cl)C=C(Cl)C=C1","120-83-2","R33952","M3786","2,4-dichlorophenol","A1994","-","-","-","1.04","-log(mmol/L)","1.3630000352859497","1.04","-log(mmol/L)","0.1926","0.002885","Train","2.0","163.0","0.0","9.0","4.0","1.0","20.2","0.0","4.51","6.0","0.862","0.0","0.0","0.0","1.0","0.0","0.0","0.0","8.85","0.0","0.0","0.0","0.0","0.0","8.85","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HFZWRUODUSTPEG-UHFFFAOYSA"
"CCCCC(=O)C1=CC=CC=C1","1009-14-9","R33953","M12996","Valerophenone","A1994","-","-","-","0.56","-log(mmol/L)","0.6685000061988831","0.56","-log(mmol/L)","0.1888","0.07065","Train","0.0","162.0","0.0","12.0","14.0","1.0","17.1","0.0","9.48","6.0","0.839","2.1","4.0","2.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.4","11.4","0.0","0.262","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","XKGLSKVNOSHTAD-UHFFFAOYSA"
"CCCC(=O)C1=CC=CC=C1","495-40-9","R33954","M2566","Butyrophenone","A1994","-","-","-","0.21","-log(mmol/L)","0.23899999260902405","0.21","-log(mmol/L)","0.1609","0.05884","Train","0.0","148.0","0.0","11.0","12.0","1.0","17.1","0.0","9.42","6.0","0.828","2.02","3.0","1.58","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.2","11.2","0.0","0.244","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FFSAXUULYPJSKH-UHFFFAOYSA"
"CCCCCCC(=O)C1=CC=CC=C1","1671-75-6","R33955","M11454","Heptanophenone","A1994","-","-","-","1.56","-log(mmol/L)","1.4989999532699585","1.56","-log(mmol/L)","0.1889","0.07578","Train","0.0","190.0","0.0","14.0","18.0","1.0","17.1","0.0","9.55","6.0","0.851","2.18","6.0","5.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.6","11.6","0.0","0.279","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UXMQORVHJMUQFD-UHFFFAOYSA"
"CC(=O)C1=CC=CC=C1","98-86-2","R33956","M5938","Acetophenone","A1994","-","-","-","-0.46","-log(mmol/L)","-0.13259999454021454","-0.46","-log(mmol/L)","0.1837","0.1236","Train","0.0","120.0","0.0","9.0","8.0","1.0","17.1","0.0","9.23","6.0","0.775","1.57","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.6","10.6","0.0","0.121","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","KWOLFJPFCHCOCG-UHFFFAOYSA"
